"SANDWICH SPRD,W/CHOPD PICKLE,REG,UNSPEC OILS",0.0
"SHORTENING,HOUSEHOLD,SOYBN (HYDR) -COTTONSEED (HYDR)",0.0
"OIL,SOYBN,SALAD OR COOKING,(PARTIALLY HYDROGENATED)",0.0
"OIL,RICE BRAN",0.0
"OIL,WHEAT GERM",0.0
"OIL,PNUT,SALAD OR COOKING",0.0
"OIL,SOYBN,SALAD OR COOKING",0.0
"OIL,COCNT",0.0
"OIL,OLIVE,SALAD OR COOKING",0.0
"OIL,PALM",0.0
"OIL,SESAME,SALAD OR COOKING",0.0
"OIL,SUNFLOWER,LINOLEIC (LESS THAN 60%)",0.0
"MARGARINE,REG,HARD,SOYBN (HYDR)",0.0
"SALAD DRSNG,ITALIAN DRSNG,COMM,REG",0.0
"SALAD DRSNG,KRAFT RANCH DRSNG",0.0
"SALAD DRSNG,KRAFT ZESTY ITALIAN DRSNG",0.0
"SALAD DRSNG,KRAFT LT DONE RIGHT! RANCH DRSNG",0.0
"SALAD DRSNG,KRAFT LT DONE RIGHT! ITALIAN DRSNG",0.0
"SALAD DRSNG,KRAFT FREE FAT FREE RANCH DRSNG",0.0
"SALAD DRSNG,FRENCH DRSNG,COMM,REG",0.0
"SALAD DRSNG,KRAFT FREE FAT FREE ITALIAN DRSNG",0.0
"VEG OIL SPRD,UNSPEC OILS,APPROX 37% FAT,W/ SALT",0.0
"SALAD DRSNG,FRENCH,HOME RECIPE",0.0
"SALAD DRSNG,HOME RECIPE,CKD",0.0
"SALAD DRSNG,HOME RECIPE,VINEGAR&OIL",0.0
"SALAD DRSNG,FRENCH DRSNG,COMM,REG,WO/ SALT",0.0
"SALAD DRSNG,FRENCH DRSNG,RED FAT,WO/ SALT",0.0
"SALAD DRSNG,ITALIAN DRSNG,COMM,REG,WO/ SALT",0.0
"SALAD DRSNG,ITALIAN DRSNG,RED FAT,WO/ SALT",0.0
"SALAD DRSNG,MAYO,SOYBN OIL,WO/SALT",0.0
"SALAD DRSNG,FRENCH,CTTNSD,OIL,HOME RECIPE",0.0
"SALAD DRSNG,FRENCH DRSNG,FAT-FREE",0.0
"OIL,COCOA BUTTER",0.0
"OIL,CTTNSD,SALAD OR COOKING",0.0
"OIL,SUNFLOWER,LINOLEIC,(APPROX. 65%)",0.0
"OIL,SAFFLOWER,SALAD OR COOKING,LINOLEIC,(OVER 70%)",0.0
"OIL,SAFFLOWER,SALAD OR COOKING,OLEIC,OVER 70%",0.0
"VEGETABLE OIL,PALM KERNEL",0.0
"OIL,POPPYSEED",0.0
"OIL,TOMATOSEED",0.0
"OIL,TEASEED",0.0
"OIL,GRAPESEED",0.0
"OIL,CORN,INDUSTRIAL & RTL,ALLPURP SALAD OR COOKING",0.0
"FAT,MUTTON TALLOW",0.0
"OIL,WALNUT",0.0
"OIL,ALMOND",0.0
"OIL,APRICOT KERNEL",0.0
"OIL,SOYBN LECITHIN",0.0
"OIL,HAZELNUT",0.0
"OIL,BABASSU",0.0
"OIL,SHEANUT",0.0
"SALAD DRSNG,BLUE OR ROQUEFORT CHS DRSNG,COMM,REG",0.0
"OIL,CUPU ASSU",0.0
"FAT,CHICKEN",0.0
"OIL,SOYBN,SALAD OR COOKING,(PARTIALLY HYDROGENATED) & CTTNSD",0.0
"SHORTENING,HOUSEHOLD,LARD&VEG OIL",0.0
"OIL,SUNFLOWER,LINOLEIC,(PARTIALLY HYDROGENATED)",0.0
"SHORTENING BREAD,SOYBN (HYDR)&CTTNSD",0.0
"SHORTENING CAKE MIX,SOYBN (HYDR)&CTTNSD (HYDR)",0.0
"SHORTENING INDUSTRIAL,LARD&VEG OIL",0.0
"SHORTENING FRYING (HVY DUTY),BF TALLOW&CTTNSD",0.0
"SHORTENING CONFECTIONERY,COCNT (HYDR)&OR PALM KERNEL (HYDR)",0.0
"SHORTENING INDUSTRIAL,SOYBN (HYDR)&CTTNSD",0.0
"SHORTENING FRYING (HVY DUTY),PALM (HYDR)",0.0
SHORTENING HOUSEHOLD SOYBN (HYDR)&PALM,0.0
